workout_frequency_week,avg_session_duration,avg_intensity,sleep_avg_7d,previous_injuries_count,age,experience_level,recovery_score_avg,injury_risk
4,68.39999999999999,8.597560975609756,6.4,3,45,2,78.55555555555556,1
4,73.2,7.732558139534884,7.9,3,31,2,86.88888888888889,1
3,70.8,9.461077844311378,7.9,2,32,2,81.88888888888889,1
3,79.2,9.440993788819876,8.0,3,21,2,82.44444444444444,1
3,82.2,8.372093023255815,6.2,0,45,1,83.44444444444444,1
3,82.8,8.351063829787234,6.5,1,40,1,84.11111111111111,1
3,60.0,7.398843930635838,7.6,3,22,2,91.22222222222223,0
2,85.19999999999999,7.393617021276596,6.6,0,34,1,86.66666666666666,1
4,66.0,8.793103448275861,7.7,2,18,2,80.77777777777777,1
4,84.6,9.226190476190476,7.8,3,50,2,90.33333333333334,1
2,83.39999999999999,8.71951219512195,6.2,0,27,1,73.44444444444444,1
3,78.60000000000001,8.010204081632653,7.6,0,57,2,88.22222222222223,1
5,117.6,6.836734693877551,7.5,2,40,3,83.66666666666667,1
4,82.2,6.810810810810811,6.6,2,48,2,76.66666666666666,1
4,64.80000000000001,9.82456140350877,7.2,3,29,2,90.0,1
4,81.60000000000001,7.796610169491526,6.1,3,22,2,79.88888888888889,1
4,103.2,6.79144385026738,7.1,3,31,3,83.44444444444444,1
3,66.0,9.171597633136095,6.1,0,56,2,74.88888888888889,1
2,53.4,6.802030456852792,8.4,2,23,1,84.66666666666666,1
2,42.599999999999994,7.889447236180905,7.8,0,47,1,82.33333333333334,1
5,118.2,9.0,7.3,3,31,3,82.55555555555556,1
3,65.4,8.934911242603551,7.1,0,53,2,81.44444444444444,1
2,59.4,8.934911242603551,6.5,3,43,1,82.11111111111111,1
4,79.80000000000001,8.520710059171599,8.5,2,34,2,95.22222222222223,1
3,61.800000000000004,7.5,6.6,0,37,2,83.66666666666666,1
5,115.8,6.907216494845361,8.4,1,26,3,94.66666666666666,1
5,110.4,9.444444444444445,7.2,0,41,3,83.0,1
2,84.6,7.197802197802198,7.8,2,25,1,87.33333333333334,1
3,66.0,7.373737373737374,7.4,1,32,2,91.11111111111111,1
3,45.6,7.857142857142857,7.8,0,23,1,81.33333333333334,1
5,109.80000000000001,8.571428571428571,6.2,3,46,3,80.44444444444444,1
3,75.6,9.378881987577639,6.1,0,21,1,83.88888888888889,1
3,80.4,9.085365853658537,6.5,2,41,1,81.11111111111111,1
3,79.2,7.747252747252747,8.4,1,50,1,92.66666666666666,1
3,68.39999999999999,8.457142857142857,7.6,2,26,1,84.22222222222223,1
4,65.4,7.119565217391305,8.0,3,50,2,88.44444444444444,1
4,69.6,8.277777777777777,7.7,2,40,2,81.77777777777777,1
2,78.0,9.710982658959537,7.2,3,18,1,81.0,1
3,78.60000000000001,8.010204081632653,6.0,1,57,2,79.33333333333333,1
3,66.60000000000001,7.640449438202247,7.2,2,43,2,87.0,1
4,61.2,8.115183246073299,7.7,2,22,2,83.77777777777777,1
5,98.39999999999999,7.135135135135135,5.9,2,38,3,74.77777777777777,2
2,42.0,8.909090909090908,6.5,2,46,1,85.11111111111111,1
4,67.8,8.42696629213483,8.0,1,34,2,88.44444444444444,1
3,79.80000000000001,9.135802469135802,6.5,1,43,2,83.11111111111111,1
5,100.19999999999999,6.237113402061856,7.7,1,45,3,88.77777777777777,1
2,59.4,8.934911242603551,7.7,3,43,1,88.77777777777777,0
2,44.4,6.532663316582915,6.5,0,38,1,77.11111111111111,1
3,69.0,7.572254335260116,6.1,1,42,2,82.88888888888889,1
3,53.4,6.979166666666666,8.5,3,39,1,85.22222222222223,1
2,64.80000000000001,6.892655367231638,7.7,2,20,1,85.77777777777777,1
4,67.8,8.478260869565217,6.0,1,37,2,71.33333333333333,1
4,94.2,8.449197860962567,7.2,2,24,3,85.0,1
4,117.0,6.894736842105264,8.2,3,47,3,94.55555555555554,1
5,119.4,8.28125,8.1,1,28,3,90.0,1
4,85.19999999999999,7.283236994219653,6.1,0,42,2,82.88888888888889,1
2,84.6,7.197802197802198,7.7,2,25,1,86.77777777777777,1
2,88.8,8.351063829787234,6.3,3,54,1,80.0,2
5,94.80000000000001,7.142857142857143,7.8,0,37,3,89.33333333333334,1
4,60.0,8.359788359788359,6.1,1,35,2,76.88888888888889,1
3,64.80000000000001,7.75,6.1,1,43,1,79.88888888888889,1
4,104.4,7.017543859649122,6.0,1,54,3,79.33333333333333,2
3,88.8,10.0,7.2,3,48,2,86.0,1
4,67.8,8.478260869565217,6.0,1,37,2,71.33333333333333,1
3,34.199999999999996,7.771739130434783,8.5,1,32,1,87.22222222222223,0
3,84.6,6.180904522613066,8.5,2,27,2,93.22222222222223,1
3,42.0,6.546391752577319,7.7,0,49,1,81.77777777777777,1
4,111.0,7.371428571428571,7.2,2,50,3,87.0,1
2,85.19999999999999,7.180851063829787,6.7,0,25,1,77.22222222222223,2
4,87.0,8.322981366459627,6.4,0,43,2,84.55555555555556,1
5,105.6,7.037037037037037,8.4,1,57,3,84.66666666666666,1
3,73.8,7.636363636363637,7.6,0,36,1,89.22222222222223,1
3,64.80000000000001,8.061224489795919,7.1,3,55,1,86.44444444444444,0
3,66.0,7.373737373737374,7.2,1,32,2,90.0,1
3,61.800000000000004,8.17142857142857,6.3,0,45,2,78.0,1
2,39.6,6.927083333333334,7.8,3,45,1,90.33333333333334,0
5,105.6,7.037037037037037,7.8,1,57,3,81.33333333333334,1
3,64.80000000000001,8.04733727810651,7.9,1,28,1,91.88888888888889,0
3,82.8,8.351063829787234,6.6,1,40,1,84.66666666666666,1
2,42.0,8.909090909090908,7.1,1,46,1,88.44444444444444,0
2,80.4,8.602150537634408,7.8,1,23,1,89.33333333333334,1
3,47.400000000000006,10.0,8.4,0,43,1,84.66666666666666,1
3,40.800000000000004,7.904191616766467,6.5,2,27,1,82.11111111111111,1
3,62.400000000000006,6.927374301675978,6.3,2,43,2,77.0,1
2,34.8,6.881720430107528,6.5,2,32,1,85.11111111111111,1
3,69.0,7.572254335260116,6.5,0,42,2,85.11111111111111,1
5,100.19999999999999,8.303030303030303,6.1,3,53,3,76.88888888888889,2
3,70.19999999999999,8.068181818181818,7.6,2,43,1,91.22222222222223,1
2,64.80000000000001,8.924731182795698,6.1,2,54,1,72.88888888888889,1
2,46.2,8.588957055214724,6.1,0,39,1,82.88888888888889,1
4,79.2,10.0,6.6,0,39,2,79.66666666666666,1
4,102.0,7.158469945355192,7.1,3,45,3,81.44444444444444,1
3,53.4,6.979166666666666,6.9,0,39,1,76.33333333333334,1
2,67.8,7.237569060773481,8.4,1,39,1,86.66666666666666,1
3,76.2,6.0606060606060606,7.2,2,40,2,81.0,1
3,85.19999999999999,7.796610169491526,7.2,1,24,2,86.0,1
5,99.0,8.804347826086957,6.0,1,19,3,71.33333333333333,2
3,50.4,7.267441860465116,6.5,1,18,1,80.11111111111111,1
3,49.8,7.818181818181818,6.1,3,56,1,72.88888888888889,1
4,72.0,7.3224043715847,6.6,0,57,2,75.66666666666666,1
4,79.80000000000001,8.520710059171599,8.3,0,34,2,94.11111111111111,1
4,78.60000000000001,8.514285714285714,7.2,3,29,2,85.0,1
2,81.60000000000001,6.7539267015706805,7.7,1,51,1,85.77777777777777,1
5,99.6,9.207317073170731,8.0,3,38,3,83.44444444444444,1
2,31.8,7.474747474747475,8.1,0,52,1,84.0,1
4,82.2,6.875,7.2,0,34,2,89.0,1
4,94.80000000000001,8.75,6.8,1,58,3,76.77777777777777,2
2,49.199999999999996,7.272727272727273,7.6,2,43,1,82.22222222222223,1
3,62.400000000000006,6.927374301675978,6.0,3,43,2,75.33333333333333,1
4,61.800000000000004,7.514450867052023,8.4,3,55,2,91.66666666666666,1
2,82.2,8.882978723404255,7.2,1,55,1,79.0,1
2,33.0,7.424242424242424,8.0,3,39,1,83.44444444444444,1
4,76.2,7.393617021276596,6.2,2,52,2,75.44444444444444,1
2,55.800000000000004,6.581632653061225,7.7,1,52,1,84.77777777777777,1
5,92.4,9.444444444444445,7.6,3,47,3,84.22222222222223,1
3,64.80000000000001,9.005847953216374,6.2,3,21,1,79.44444444444444,1
3,78.60000000000001,8.823529411764707,6.1,0,37,1,83.88888888888889,1
3,39.6,7.4074074074074066,5.8,0,18,1,71.22222222222223,1
3,87.0,7.461139896373057,8.5,3,33,2,85.22222222222223,1
3,51.6,7.865853658536586,6.0,3,51,1,80.33333333333333,1
3,55.800000000000004,8.924731182795698,7.1,0,49,1,77.44444444444444,1
3,60.6,7.206703910614525,6.6,1,52,2,81.66666666666666,1
4,117.0,6.894736842105264,8.0,3,47,3,93.44444444444444,1
3,74.4,7.142857142857143,8.1,0,32,2,94.0,1
4,81.60000000000001,8.172043010752688,8.2,1,29,2,90.55555555555554,1
5,100.19999999999999,8.473684210526315,6.1,0,32,3,79.88888888888889,2
3,70.19999999999999,7.437185929648241,7.6,1,19,2,92.22222222222223,1
3,82.2,8.88888888888889,8.2,3,30,2,93.55555555555554,1
4,86.39999999999999,8.926553672316384,7.2,3,45,2,85.0,1
3,48.6,7.062146892655368,6.0,1,19,1,82.33333333333333,1
3,72.0,7.828282828282829,6.0,1,49,2,80.33333333333333,1
2,57.599999999999994,8.26086956521739,7.8,3,57,1,82.33333333333334,1
3,84.6,7.231638418079096,7.8,3,29,1,82.33333333333334,1
2,73.2,8.121546961325967,8.1,3,42,1,83.0,1
3,75.6,8.620689655172413,6.7,3,52,2,75.22222222222223,1
3,67.8,6.947368421052632,7.6,3,34,1,90.22222222222223,1
3,82.8,10.0,7.1,2,56,2,78.44444444444444,1
4,82.8,9.349112426035504,6.1,3,36,2,74.88888888888889,1
4,67.8,8.484848484848484,7.4,2,35,2,86.11111111111111,1
2,76.8,8.440860215053764,7.7,1,43,1,90.77777777777777,1
5,116.39999999999999,6.632124352331607,7.2,3,28,3,84.0,1
5,108.60000000000001,8.633879781420765,6.6,2,37,3,79.66666666666666,2
3,49.8,8.275862068965518,7.1,0,24,1,82.44444444444444,1
3,72.6,7.236180904522613,7.2,3,57,2,82.0,1
2,67.8,7.237569060773481,6.1,1,39,1,73.88888888888889,1
4,76.8,6.701030927835051,8.4,1,44,2,90.66666666666666,1
4,104.4,7.017543859649122,7.6,2,54,3,88.22222222222223,1
3,73.2,9.254658385093167,7.2,3,41,2,78.0,1
2,80.4,7.0769230769230775,7.8,0,22,1,92.33333333333334,1
4,110.4,7.967032967032966,6.4,3,52,3,79.55555555555556,2
4,72.0,6.315789473684211,7.4,2,29,2,85.11111111111111,1
4,61.800000000000004,8.434343434343434,8.5,0,38,2,95.22222222222223,1
4,67.8,8.081395348837209,7.7,1,41,2,80.77777777777777,1
3,67.8,6.684782608695652,6.0,3,54,1,80.33333333333333,1
4,75.6,7.058823529411765,7.1,2,44,2,84.44444444444444,1
5,119.4,7.578947368421053,6.1,2,59,3,74.88888888888889,2
4,83.39999999999999,9.212121212121213,6.0,0,20,2,82.33333333333333,1
2,73.2,7.674418604651163,6.5,3,59,1,83.11111111111111,1
2,56.4,7.176470588235294,8.3,2,18,1,95.11111111111111,0
2,82.8,8.296703296703297,7.8,3,49,1,91.33333333333334,1
2,57.599999999999994,8.26086956521739,7.5,1,57,1,80.66666666666667,1
4,83.39999999999999,9.212121212121213,8.1,3,20,2,94.0,1
4,64.2,6.976744186046512,8.1,2,26,2,91.0,1
4,60.0,8.128342245989305,8.0,3,46,2,88.44444444444444,1
4,94.2,8.449197860962567,6.5,1,24,3,81.11111111111111,1
2,88.2,8.615384615384617,6.5,0,45,1,77.11111111111111,2
5,112.2,8.511904761904761,7.8,0,40,3,92.33333333333334,1
3,82.2,8.509316770186336,8.4,0,47,2,92.66666666666666,1
2,46.2,8.588957055214724,7.8,2,39,1,92.33333333333334,0
4,67.8,8.478260869565217,8.3,3,37,2,84.11111111111111,1
3,77.4,8.829787234042554,6.5,0,56,2,82.11111111111111,1
4,78.60000000000001,8.823529411764707,7.2,1,38,2,79.0,1
4,63.6,9.132947976878613,6.2,2,28,2,75.44444444444444,1
5,108.0,8.950617283950617,7.8,2,57,3,85.33333333333334,1
2,83.39999999999999,8.71951219512195,7.9,2,27,1,82.88888888888889,1
5,118.8,7.485029940119761,6.7,1,49,3,76.22222222222223,2
3,37.8,8.47457627118644,7.2,3,42,1,90.0,0
3,68.39999999999999,9.1875,6.2,2,54,2,76.44444444444444,1
3,80.4,8.713450292397662,6.1,2,53,2,74.88888888888889,1
2,52.2,6.464646464646465,6.7,0,40,1,79.22222222222223,1
3,66.60000000000001,7.640449438202247,8.4,1,43,2,93.66666666666666,1
2,65.4,7.098445595854922,7.2,2,58,1,86.0,1
4,107.4,7.4866310160427805,7.8,2,29,3,82.33333333333334,1
3,60.6,8.225806451612904,8.2,2,20,2,90.55555555555554,0
3,58.199999999999996,7.6608187134502925,7.7,3,21,1,85.77777777777777,1
4,81.60000000000001,8.172043010752688,7.2,3,29,2,85.0,1
3,86.39999999999999,9.135802469135802,8.0,1,45,1,85.44444444444444,1
4,115.8,9.352941176470589,8.1,1,25,3,94.0,1
3,66.0,8.69047619047619,6.1,1,57,2,71.88888888888889,1
4,72.0,7.180851063829787,7.4,0,54,2,82.11111111111111,1
5,109.80000000000001,8.571428571428571,7.7,1,46,3,88.77777777777777,1
4,68.39999999999999,8.15028901734104,6.6,3,57,2,79.66666666666666,1
3,58.199999999999996,7.9381443298969065,6.0,3,54,1,81.33333333333333,1
4,76.2,9.08108108108108,6.5,3,19,2,78.11111111111111,1
5,91.2,8.265895953757225,8.5,1,32,3,95.22222222222223,1
4,114.0,8.571428571428571,6.0,1,18,3,74.33333333333333,2
2,65.4,7.098445595854922,7.8,1,58,1,89.33333333333334,1
4,71.39999999999999,6.153846153846154,6.3,1,27,2,83.0,1
3,53.4,8.8125,8.4,3,25,1,92.66666666666666,0
4,103.2,8.633540372670808,7.2,1,18,3,80.0,2
3,81.0,8.983957219251337,6.5,3,59,2,74.11111111111111,1
4,78.0,8.435754189944134,7.2,1,46,2,86.0,1
4,64.2,6.976744186046512,6.3,1,26,2,81.0,1
5,100.19999999999999,8.473684210526315,6.8,1,32,3,83.77777777777777,1
4,118.8,8.406593406593407,7.2,1,47,3,82.0,1
3,43.199999999999996,7.055555555555556,6.4,1,59,1,76.55555555555556,1
3,66.0,9.171597633136095,6.5,0,56,2,77.11111111111111,1
3,60.0,7.398843930635838,6.5,1,22,2,85.11111111111111,1
2,33.6,8.626373626373628,8.0,3,31,1,84.44444444444444,1
3,85.19999999999999,6.717948717948717,6.6,0,54,2,79.66666666666666,1
3,85.8,6.969696969696971,7.2,2,40,2,78.0,1
4,105.6,8.700564971751412,8.2,0,24,3,92.55555555555554,1
5,106.2,8.636363636363637,7.7,1,56,3,89.77777777777777,1
5,108.60000000000001,8.524590163934425,6.6,3,48,3,81.66666666666666,1
4,100.8,8.404255319148938,7.1,0,42,3,86.44444444444444,1
2,49.199999999999996,7.76595744680851,6.1,3,41,1,75.88888888888889,1
2,38.4,8.103448275862068,6.0,0,29,1,73.33333333333333,1
3,66.0,8.324324324324325,7.3,3,28,2,87.55555555555556,1
5,100.19999999999999,9.880239520958083,7.7,2,43,3,92.77777777777777,1
3,41.4,8.288770053475936,6.0,1,55,1,81.33333333333333,1
4,87.0,8.322981366459627,6.5,3,43,2,85.11111111111111,1
3,79.80000000000001,9.506172839506172,6.0,0,39,2,74.33333333333333,1
3,76.2,7.055837563451776,8.2,1,22,2,91.55555555555554,1
4,70.8,7.848837209302325,8.5,2,33,2,85.22222222222223,1
4,97.2,8.674698795180722,8.4,3,22,3,90.66666666666666,1
4,73.2,7.593582887700535,5.9,1,43,2,70.77777777777777,1
3,85.19999999999999,7.796610169491526,7.3,3,24,2,86.55555555555556,1
4,118.8,6.458333333333334,6.3,2,48,3,78.0,2
2,57.0,8.333333333333334,6.0,0,25,1,78.33333333333333,1
3,62.400000000000006,6.927374301675978,6.5,3,43,2,78.11111111111111,1
4,64.80000000000001,9.82456140350877,7.8,1,29,2,93.33333333333334,1
4,106.2,9.130434782608695,7.7,1,33,3,84.77777777777777,1
3,67.8,6.722222222222223,7.9,2,25,1,83.88888888888889,1
2,85.19999999999999,7.393617021276596,7.8,0,34,1,93.33333333333334,1
3,39.6,7.4074074074074066,7.6,2,18,1,81.22222222222223,1
3,88.8,8.756756756756758,7.1,1,46,2,85.44444444444444,1
3,78.60000000000001,8.823529411764707,6.2,0,37,1,84.44444444444444,1
4,76.2,7.393617021276596,7.8,2,52,2,84.33333333333334,1
2,90.0,9.404761904761905,8.3,3,37,1,84.11111111111111,1
4,72.0,6.969696969696971,8.4,0,47,2,90.66666666666666,1
3,85.19999999999999,8.909090909090908,6.1,1,41,2,75.88888888888889,1
2,78.60000000000001,9.62962962962963,5.8,3,50,1,80.22222222222223,1
3,77.4,8.290155440414507,7.2,3,18,2,78.0,1
4,65.4,7.119565217391305,7.3,1,50,2,84.55555555555556,1
3,49.8,8.275862068965518,7.3,1,24,1,83.55555555555556,1
4,60.0,7.134831460674157,8.5,1,23,2,90.22222222222223,1
4,118.8,9.485714285714286,7.5,2,43,3,91.66666666666667,1
3,84.0,10.0,8.0,2,59,2,93.44444444444444,1
2,55.800000000000004,7.062146892655368,6.6,1,26,1,76.66666666666666,1
3,51.6,7.257142857142858,7.2,1,24,1,84.0,1
4,84.0,7.03125,7.6,3,44,2,88.22222222222223,1
3,61.800000000000004,6.666666666666666,6.8,1,18,1,85.77777777777777,1
4,86.39999999999999,8.926553672316384,7.6,1,45,2,87.22222222222223,1
3,89.4,9.71264367816092,6.5,2,36,2,75.11111111111111,1
3,75.6,8.620689655172413,6.1,2,52,2,71.88888888888889,1
2,60.0,7.849462365591398,7.3,0,21,1,80.55555555555556,1
2,35.4,9.457831325301205,6.3,2,31,1,81.0,1
4,72.0,7.180851063829787,7.2,0,54,2,81.0,1
3,31.200000000000003,7.23404255319149,6.6,3,42,1,80.66666666666666,1
4,111.0,7.371428571428571,7.3,1,50,3,87.55555555555556,1
3,69.6,7.11864406779661,8.5,0,26,2,86.22222222222223,1
2,83.39999999999999,8.048780487804878,6.9,0,37,1,76.33333333333334,1
4,70.19999999999999,7.942857142857143,6.3,3,42,2,80.0,1
3,67.8,7.461928934010152,8.0,3,28,2,82.44444444444444,1
4,76.2,9.602272727272727,6.5,1,44,2,78.11111111111111,1
3,41.4,7.386363636363637,7.2,3,53,1,90.0,0
5,104.4,9.53216374269006,6.5,3,54,3,75.11111111111111,2
3,70.19999999999999,6.302083333333334,6.5,3,59,2,82.11111111111111,1
2,54.6,8.012048192771084,6.2,0,40,1,80.44444444444444,1
4,104.4,7.017543859649122,7.3,2,54,3,86.55555555555556,1
4,63.6,8.652849740932641,7.3,0,48,2,90.55555555555556,1
3,39.6,7.4074074074074066,6.0,2,18,1,72.33333333333333,1
4,111.0,6.9714285714285715,7.2,0,50,3,87.0,1
3,69.6,8.372093023255815,7.2,2,22,2,83.0,1
3,81.60000000000001,8.057142857142857,6.3,3,48,1,79.0,1
4,80.4,10.0,6.6,3,38,2,83.66666666666666,1
2,68.39999999999999,7.03125,7.8,0,49,1,93.33333333333334,1
3,80.4,9.75609756097561,7.4,3,53,2,81.11111111111111,1
4,78.0,9.096045197740112,7.9,2,59,2,88.88888888888889,1
3,67.8,7.411764705882353,8.5,2,57,2,89.22222222222223,1
2,58.199999999999996,6.758241758241759,6.6,3,37,1,77.66666666666666,1
4,106.2,7.164948453608248,7.2,0,53,3,90.0,1
2,61.2,8.743455497382199,7.7,3,26,1,87.77777777777777,0
4,82.2,9.877300613496931,7.8,1,21,2,84.33333333333334,1
3,76.2,8.040201005025127,7.4,2,20,2,85.11111111111111,1
4,73.8,8.418367346938776,5.9,3,56,2,72.77777777777777,1
4,106.2,6.910112359550562,7.9,2,32,3,86.88888888888889,1
4,85.19999999999999,6.751269035532995,8.5,2,20,2,88.22222222222223,1
3,68.39999999999999,8.232323232323232,8.3,3,54,1,93.11111111111111,1
4,87.0,6.302083333333334,7.8,0,22,2,88.33333333333334,1
4,80.4,10.0,6.6,2,38,2,83.66666666666666,1
2,80.4,8.602150537634408,8.3,0,23,1,92.11111111111111,1
3,49.8,8.275862068965518,6.1,1,24,1,76.88888888888889,1
3,82.8,8.351063829787234,7.2,0,40,1,88.0,1
5,90.6,6.6310160427807485,7.8,0,56,3,81.33333333333334,1
5,94.80000000000001,7.142857142857143,7.8,0,37,3,89.33333333333334,1
3,36.0,9.010989010989011,8.2,2,18,1,86.55555555555554,0
3,66.60000000000001,8.71165644171779,7.8,2,46,1,87.33333333333334,1
4,82.2,9.877300613496931,7.8,3,21,2,84.33333333333334,1
4,71.39999999999999,6.153846153846154,6.0,0,27,2,81.33333333333333,1
3,45.0,7.473684210526316,8.1,0,52,1,87.0,0
4,81.0,6.956521739130435,6.0,2,19,2,82.33333333333333,1
2,57.599999999999994,7.311827956989248,7.9,3,19,1,87.88888888888889,0
3,81.60000000000001,7.988826815642458,7.2,2,20,2,86.0,1
2,52.8,6.56084656084656,8.1,3,44,1,85.0,1
3,75.0,7.474226804123711,6.3,0,20,2,84.0,1
3,64.2,7.760416666666666,8.2,0,42,1,83.55555555555554,1
2,82.8,7.763975155279503,8.1,1,49,1,94.0,1
4,78.0,8.435754189944134,8.0,0,46,2,90.44444444444444,1
2,76.8,8.29896907216495,8.4,0,55,1,85.66666666666666,1
3,66.0,8.69047619047619,6.0,0,57,2,71.33333333333333,1
3,42.0,6.546391752577319,7.7,3,49,1,81.77777777777777,1
2,34.8,6.881720430107528,7.8,1,32,1,92.33333333333334,0
4,85.19999999999999,7.91907514450867,8.5,2,43,2,91.22222222222223,1
3,75.6,8.620689655172413,7.7,2,52,2,80.77777777777777,1
2,84.0,7.513812154696132,6.0,3,19,1,74.33333333333333,1
4,70.8,8.397790055248619,7.4,2,45,2,79.11111111111111,1
3,61.800000000000004,9.314285714285713,7.7,0,43,1,86.77777777777777,0
4,70.8,8.271604938271604,6.0,1,34,2,79.33333333333333,1
2,47.400000000000006,9.580838323353294,7.8,2,20,1,82.33333333333334,1
3,62.400000000000006,7.831325301204819,8.5,3,33,2,90.22222222222223,0
5,112.8,7.688172043010752,6.6,1,29,3,82.66666666666666,1
4,94.2,8.944099378881988,7.3,3,56,3,87.55555555555556,1
4,64.2,8.84393063583815,7.2,1,50,2,90.0,1
3,81.60000000000001,7.712765957446809,8.2,2,25,2,85.55555555555554,1
3,89.4,8.241206030150753,6.6,0,53,2,83.66666666666666,1
3,77.4,9.938650306748468,6.2,0,42,2,73.44444444444444,1
4,65.4,6.994535519125683,8.2,3,36,2,93.55555555555554,1
2,71.39999999999999,8.042328042328041,6.1,0,52,1,71.88888888888889,1
3,77.4,9.578313253012048,7.6,3,47,2,89.22222222222223,1
3,85.19999999999999,9.337016574585634,6.5,1,47,1,77.11111111111111,2
4,85.19999999999999,6.717948717948717,6.6,1,47,2,77.66666666666666,2
5,104.4,9.53216374269006,8.1,0,54,3,84.0,1
3,57.0,9.523809523809524,7.2,3,45,1,81.0,1
2,73.2,8.121546961325967,7.1,0,42,1,77.44444444444444,1
5,119.4,8.238636363636363,8.3,2,32,3,94.11111111111111,1
3,76.2,6.0606060606060606,7.7,1,40,2,83.77777777777777,1
3,45.6,6.581632653061225,6.6,0,45,1,82.66666666666666,1
4,81.0,7.857142857142857,6.3,0,20,2,74.0,1
3,81.60000000000001,8.092485549132949,6.5,1,47,1,74.11111111111111,1
4,66.0,8.793103448275861,6.0,0,18,2,71.33333333333333,1
3,85.8,8.353658536585366,7.3,3,46,2,86.55555555555556,1
3,85.8,8.353658536585366,7.8,0,46,2,89.33333333333334,1
4,61.800000000000004,8.0,6.1,0,35,2,80.88888888888889,1
3,64.2,7.551020408163264,6.2,2,38,2,78.44444444444444,1
4,112.8,7.02247191011236,6.2,1,39,3,78.44444444444444,2
3,78.0,7.164948453608248,6.0,2,53,2,76.33333333333333,1
3,45.0,7.473684210526316,7.1,3,52,1,81.44444444444444,1
4,91.2,7.011494252873564,8.5,3,29,3,90.22222222222223,1
3,76.2,8.023255813953488,6.8,3,32,1,78.77777777777777,1
4,85.19999999999999,8.580246913580247,7.8,0,22,2,84.33333333333334,1
2,80.4,7.0769230769230775,7.7,0,22,1,91.77777777777777,1
4,91.2,8.61111111111111,6.3,1,46,3,76.0,2
3,61.2,9.060773480662984,7.8,0,52,2,88.33333333333334,0
4,100.8,8.404255319148938,7.9,0,42,3,90.88888888888889,1
3,82.2,8.786127167630058,7.2,0,49,2,79.0,1
2,31.8,7.474747474747475,6.0,0,52,1,72.33333333333333,1
4,82.8,7.602339181286549,6.6,1,34,2,77.66666666666666,1
5,110.4,7.0,6.1,2,33,3,71.88888888888889,2
2,52.2,6.464646464646465,7.8,2,40,1,85.33333333333334,1
2,78.60000000000001,8.342245989304812,6.6,1,43,1,86.66666666666666,1
5,108.60000000000001,8.524590163934425,6.8,2,48,3,82.77777777777777,1
2,60.6,7.5925925925925934,7.3,1,37,1,80.55555555555556,1
4,102.6,7.287234042553191,7.1,2,20,3,88.44444444444444,1
3,82.2,8.125,7.7,0,23,2,89.77777777777777,1
3,61.800000000000004,9.5906432748538,6.2,3,50,2,73.44444444444444,1
3,88.2,7.158469945355192,6.7,2,38,2,80.22222222222223,1
2,83.39999999999999,8.71951219512195,6.0,0,27,1,72.33333333333333,1
2,50.4,8.633879781420765,6.4,1,35,1,83.55555555555556,1
3,58.199999999999996,8.373493975903614,6.1,1,50,1,77.88888888888889,1
3,65.4,7.625,8.5,3,43,1,85.22222222222223,1
3,52.8,7.515527950310559,7.1,2,18,1,80.44444444444444,1
3,79.2,6.470588235294118,7.7,3,55,1,87.77777777777777,1
3,60.0,8.920454545454547,7.7,2,55,2,91.77777777777777,0
3,79.2,8.341708542713567,7.6,0,39,1,85.22222222222223,1
3,60.0,8.920454545454547,8.1,3,55,2,94.0,0
3,87.6,9.545454545454547,8.1,1,45,2,88.0,1
4,84.6,7.987804878048781,6.2,2,53,2,81.44444444444444,1
5,90.6,9.281437125748504,7.8,0,44,3,85.33333333333334,1
2,56.4,7.176470588235294,7.2,3,18,1,89.0,0
3,72.6,6.302083333333334,8.3,1,37,2,86.11111111111111,1
3,45.0,9.352941176470589,8.5,0,48,1,86.22222222222223,1
2,55.2,7.368421052631579,6.5,0,50,1,76.11111111111111,1
4,84.6,6.581632653061225,7.2,3,44,2,86.0,1
3,40.800000000000004,7.904191616766467,6.6,1,27,1,82.66666666666666,1
3,79.80000000000001,6.576086956521739,6.5,3,20,2,75.11111111111111,1
4,64.2,8.121546961325967,7.8,2,33,2,89.33333333333334,1
5,109.80000000000001,9.822485207100591,8.4,1,22,3,95.66666666666666,1
4,81.60000000000001,7.796610169491526,8.2,2,22,2,91.55555555555554,1
2,46.2,7.929292929292929,7.1,2,47,1,87.44444444444444,0
2,54.6,8.012048192771084,6.1,2,40,1,79.88888888888889,1
4,106.2,6.910112359550562,7.2,3,32,3,83.0,1
3,40.2,6.666666666666666,6.6,2,25,1,83.66666666666666,1
4,81.60000000000001,8.172043010752688,6.5,0,29,2,81.11111111111111,1
4,60.6,8.253012048192772,7.6,0,52,2,83.22222222222223,1
3,68.39999999999999,9.515151515151516,7.8,3,42,2,90.33333333333334,1
3,73.8,7.636363636363637,7.3,1,36,1,87.55555555555556,1
3,85.8,7.802197802197802,7.8,0,51,1,89.33333333333334,1
4,78.60000000000001,7.731958762886598,6.8,0,45,2,84.77777777777777,1
3,69.6,10.0,7.2,3,28,2,82.0,1
3,73.8,8.934911242603551,8.1,3,52,1,91.0,1
3,45.6,6.581632653061225,7.8,1,45,1,89.33333333333334,0
4,60.0,7.647058823529411,6.5,1,22,2,74.11111111111111,1
4,101.39999999999999,7.513513513513513,7.3,2,41,3,89.55555555555556,1
3,79.80000000000001,7.857142857142857,7.3,0,29,2,81.55555555555556,1
